CustomerID,Total_Spend,Average_Order_Value,Median_Order_Value,Maximum_Order_Value,Minimum_Order_Value,Total_Quantity,Average_Quantity,Maximum_Quantity,Minimum_Quantity,Total_Transactions,Unique_Products,Unique_Descriptions,Average_Unit_Price,Maximum_Unit_Price,Minimum_Unit_Price,Countries,First_Purchase,Last_Purchase,Recency,Customer_Lifetime,Spend_per_Transaction,Quantity_per_Transaction,Product_Diversity,Cancellation_Rate
12489,334.93,22.328666666666667,20.1,36.0,9.899999999999999,105,7.0,24,2,1,15,15,5.908,18.0,0.42,1,2011-01-07 13:13:00,2011-01-07 13:13:00,336,0,334.93,105.0,15.0,0.0
12490,5417.93,22.114,17.700000000000003,171.84,4.5600000000000005,3064,12.506122448979593,96,2,10,131,132,2.692857142857143,18.0,0.19,1,2011-01-14 09:13:00,2011-12-04 16:07:00,5,324,541.793,306.4,13.1,0.0
12491,460.40000000000003,17.70769230769231,15.600000000000001,46.800000000000004,8.5,260,10.0,72,2,1,25,25,3.376923076923077,18.0,0.65,1,2011-11-01 12:18:00,2011-11-01 12:18:00,39,0,460.40000000000003,260.0,25.0,0.0
12492,263.21000000000004,13.160500000000003,14.925,23.4,5.04,192,9.6,25,1,2,19,19,3.3475,18.0,0.42,1,2011-08-26 14:51:00,2011-10-07 15:15:00,63,42,131.60500000000002,96.0,9.5,0.0
12493,433.74,19.715454545454545,16.5,36.0,12.7,207,9.409090909090908,36,1,2,20,20,4.309090909090909,18.0,0.83,1,2011-05-26 14:53:00,2011-06-27 10:17:00,166,31,216.87,103.5,10.0,0.3333333333333333
12494,1246.1000000000001,16.183116883116885,15.0,39.8,4.68,707,9.181818181818182,24,1,7,63,65,3.862207792207792,18.0,0.39,1,2010-12-09 11:31:00,2011-11-24 09:34:00,16,349,178.01428571428573,101.0,9.0,0.5384615384615384
12497,1043.1,74.50714285714285,52.5,177.60000000000002,20.4,1236,88.28571428571429,125,5,1,14,14,2.06,18.0,0.42,1,2011-09-19 12:29:00,2011-09-19 12:29:00,82,0,1043.1,1236.0,14.0,0.0
12498,403.70000000000005,17.55217391304348,17.700000000000003,36.0,8.5,159,6.913043478260869,20,1,3,21,21,4.197826086956522,18.0,0.85,1,2011-10-13 09:30:00,2011-11-18 12:53:00,21,36,134.5666666666667,53.0,7.0,0.0
12500,4257.82,69.80032786885245,20.8,624.0,3.0,2678,43.90163934426229,288,1,11,34,35,5.63688524590164,21.95,0.19,1,2011-01-10 09:48:00,2011-11-16 16:20:00,23,310,387.07454545454544,243.45454545454547,3.090909090909091,0.3076923076923077
12501,2169.39,14.559664429530201,13.52,144.0,4.5600000000000005,1783,11.966442953020135,60,1,1,149,149,2.4126845637583894,18.0,0.19,1,2011-01-07 12:28:00,2011-01-07 12:28:00,337,0,2169.39,1783.0,149.0,5.5
12502,3723.87,25.332448979591835,16.5,196.0,4.2,820,5.578231292517007,48,1,5,102,102,6.425238095238095,28.0,0.42,1,2011-02-03 10:41:00,2011-09-05 11:52:00,96,214,744.774,164.0,20.4,0.0
12504,482.04999999999995,53.5611111111111,30.0,131.39999999999998,9.95,90,10.0,24,1,2,6,6,9.011111111111111,18.0,1.25,1,2011-11-09 14:56:00,2011-11-21 16:02:00,18,12,241.02499999999998,45.0,3.0,1.5
12506,73.5,3.1956521739130435,2.95,7.95,0.85,23,1.0,1,1,1,23,23,3.1956521739130435,7.95,0.85,1,2011-04-21 08:54:00,2011-04-21 08:54:00,233,0,73.5,23.0,23.0,0.0
12507,1304.81,62.13380952380952,30.0,208.79999999999998,15.0,894,42.57142857142857,144,2,3,19,19,4.862857142857143,28.0,0.42,1,2011-02-14 09:24:00,2011-07-28 17:09:00,134,164,434.93666666666667,298.0,6.333333333333333,0.25
12508,398.27,5.772028985507246,4.35,20.23,0.39,272,3.9420289855072466,10,1,2,57,57,1.7204347826086959,4.95,0.19,1,2011-11-10 16:27:00,2011-11-13 15:37:00,26,2,199.135,136.0,28.5,0.0
12509,176.5,25.214285714285715,18.0,49.5,8.5,55,7.857142857142857,10,1,1,7,7,5.564285714285715,18.0,0.85,1,2011-02-28 14:45:00,2011-02-28 14:45:00,284,0,176.5,55.0,7.0,0.0
12510,982.5699999999999,29.774848484848484,17.700000000000003,162.72,8.5,353,10.696969696969697,48,3,2,29,29,4.263333333333334,28.0,0.85,1,2011-01-18 14:04:00,2011-07-20 10:15:00,143,182,491.28499999999997,176.5,14.5,0.0
12512,138.03,4.059705882352941,3.35,10.5,0.95,99,2.911764705882353,25,1,2,31,31,2.5794117647058825,7.95,0.42,1,2011-10-04 14:53:00,2011-10-04 14:55:00,66,0,69.015,49.5,15.5,0.0
12513,612.29,17.494,15.299999999999999,54.0,6.64,462,13.2,25,3,1,35,35,2.180571428571428,18.0,0.42,1,2011-08-19 10:51:00,2011-08-19 10:51:00,113,0,612.29,462.0,35.0,0.5
12514,1017.68,19.954509803921567,17.0,59.699999999999996,8.5,440,8.627450980392156,24,2,1,51,51,3.296862745098039,12.75,0.85,1,2011-03-17 16:38:00,2011-03-17 16:38:00,267,0,1017.68,440.0,51.0,0.0
12515,383.7,23.98125,17.85,105.0,9.0,131,8.1875,24,2,1,16,16,6.78125,35.0,0.55,1,2010-12-21 15:43:00,2010-12-21 15:43:00,353,0,383.7,131.0,16.0,0.0
12516,1312.06,50.46384615384615,42.05,104.0,7.800000000000001,875,33.65384615384615,144,3,2,20,20,2.725769230769231,18.0,0.55,1,2011-06-12 11:37:00,2011-09-23 09:13:00,78,102,656.03,437.5,10.0,0.0
12517,2502.84,8.812816901408452,6.6,90.0,0.85,1371,4.827464788732394,16,1,5,232,233,2.3527464788732395,18.0,0.42,1,2011-06-02 15:13:00,2011-11-11 14:04:00,28,161,500.56800000000004,274.2,46.4,0.3333333333333333
12518,2056.89,16.58782258064516,15.6,54.0,5.04,1318,10.629032258064516,25,2,5,84,84,2.837177419354839,18.0,0.42,1,2011-08-21 13:18:00,2011-12-09 10:13:00,1,109,411.378,263.6,16.8,0.0
12519,340.84,18.935555555555553,16.47,54.0,10.0,183,10.166666666666666,24,3,1,17,17,2.9911111111111115,18.0,0.55,1,2011-10-07 09:26:00,2011-10-07 09:26:00,64,0,340.84,183.0,17.0,0.0
12520,2634.26,17.330657894736845,15.0,90.0,2.34,1439,9.467105263157896,24,1,5,121,122,3.288421052631579,18.0,0.39,1,2011-03-11 11:35:00,2011-09-21 15:23:00,79,194,526.8520000000001,287.8,24.2,0.5
12521,599.68,15.781052631578946,14.975,54.0,5.04,309,8.131578947368421,20,1,1,38,38,2.995789473684211,18.0,0.42,1,2011-07-20 10:51:00,2011-07-20 10:51:00,143,0,599.68,309.0,38.0,0.0
12522,192.72,16.06,17.520000000000003,20.0,4.0,194,16.166666666666668,100,1,2,11,11,5.0008333333333335,18.0,0.04,1,2011-10-19 14:41:00,2011-10-31 15:30:00,39,12,96.36,97.0,5.5,0.0
12523,1789.77,16.884622641509434,15.299999999999999,39.6,9.95,865,8.160377358490566,48,1,11,84,85,4.935471698113207,25.0,0.42,1,2011-01-12 09:43:00,2011-11-20 12:55:00,19,312,162.70636363636365,78.63636363636364,7.636363636363637,0.3076923076923077
12524,4485.72,31.150833333333335,19.799999999999997,152.64000000000001,2.88,3699,25.6875,432,1,8,113,114,2.9170833333333333,18.0,0.04,1,2011-01-10 10:35:00,2011-11-30 15:31:00,9,324,560.715,462.375,14.125,0.0
12526,1316.66,18.54450704225352,17.700000000000003,72.0,4.68,632,8.901408450704226,24,2,3,64,64,3.3538028169014087,18.0,0.39,1,2011-09-06 14:19:00,2011-12-09 12:09:00,1,93,438.8866666666667,210.66666666666666,21.333333333333332,0.0
12527,348.71000000000004,19.37277777777778,14.895000000000001,50.400000000000006,5.04,234,13.0,24,1,3,18,18,2.9294444444444445,18.0,0.42,1,2011-01-18 12:05:00,2011-09-19 11:55:00,82,243,116.23666666666668,78.0,6.0,0.0
12528,1933.48,21.01608695652174,17.0,59.400000000000006,6.72,756,8.217391304347826,25,1,6,50,51,5.487934782608695,18.0,0.42,1,2011-01-31 09:05:00,2011-11-30 14:40:00,9,303,322.24666666666667,126.0,8.333333333333334,0.375
12530,1662.28,25.186060606060607,19.5,139.8,5.04,913,13.833333333333334,96,2,4,51,51,3.8854545454545453,34.95,0.19,1,2011-01-07 10:04:00,2011-10-11 12:34:00,60,277,415.57,228.25,12.75,0.4
12531,125.22,7.365882352941177,5.9,29.95,0.85,45,2.6470588235294117,5,1,1,17,17,3.8094117647058825,29.95,0.85,1,2011-11-25 11:12:00,2011-11-25 11:12:00,15,0,125.22,45.0,17.0,0.0
12532,349.83000000000004,21.864375000000003,21.15,45.0,9.36,153,9.5625,24,2,1,16,16,3.698125,18.0,0.39,1,2011-11-09 13:47:00,2011-11-09 13:47:00,30,0,349.83000000000004,153.0,16.0,0.0
12534,1089.18,17.28857142857143,15.0,108.0,6.8,651,10.333333333333334,25,1,1,63,63,3.035396825396825,18.95,0.42,1,2011-08-01 10:26:00,2011-08-01 10:26:00,131,0,1089.18,651.0,63.0,0.0
12535,716.35,21.069117647058825,18.599999999999998,44.550000000000004,10.2,219,6.4411764705882355,24,2,2,28,28,4.451470588235294,8.95,0.85,1,2011-06-06 12:47:00,2011-09-09 08:48:00,92,94,358.175,109.5,14.0,0.0
12536,12601.830000000002,48.282873563218395,15.299999999999999,4161.06,4.5600000000000005,2803,10.739463601532567,48,1,3,260,260,34.75452107279693,4161.06,0.19,1,2011-10-11 14:52:00,2011-10-27 14:20:00,43,15,4200.610000000001,934.3333333333334,86.66666666666667,2.4
12538,363.95,17.33095238095238,16.5,39.8,5.04,191,9.095238095238095,24,2,1,21,21,3.6433333333333335,9.95,0.42,1,2011-11-10 17:16:00,2011-11-10 17:16:00,29,0,363.95,191.0,21.0,0.0
12539,5568.35,20.396886446886448,17.4,178.5,7.800000000000001,2067,7.571428571428571,24,1,4,157,157,4.176520146520147,16.95,0.42,1,2011-01-10 09:11:00,2011-11-17 13:30:00,22,311,1392.0875,516.75,39.25,0.2
12540,13400.24,28.03397489539749,17.700000000000003,224.0,5.04,6685,13.985355648535565,48,1,17,277,277,3.847050209205021,29.95,0.21,1,2010-12-13 09:39:00,2011-11-20 11:31:00,20,342,788.2494117647059,393.2352941176471,16.294117647058822,0.15789473684210525
12541,981.18,18.868846153846153,15.0,84.0,6.64,680,13.076923076923077,36,1,3,46,47,3.615769230769231,28.0,0.29,1,2011-03-04 09:32:00,2011-11-10 10:40:00,30,251,327.06,226.66666666666666,15.333333333333334,0.0
12544,372.7,19.61578947368421,15.0,56.0,12.48,136,7.157894736842105,12,2,1,19,19,4.106315789473685,28.0,1.25,1,2011-11-03 16:15:00,2011-11-03 16:15:00,36,0,372.7,136.0,19.0,0.5
12545,1000.39,20.0078,16.5,84.0,10.2,523,10.46,36,1,2,42,42,4.0238,28.0,0.39,1,2011-03-25 12:04:00,2011-09-25 13:39:00,75,184,500.195,261.5,21.0,0.0
12546,1161.5,16.833333333333332,15.0,84.0,7.9,633,9.173913043478262,96,2,2,59,59,3.199275362318841,28.0,0.12,1,2011-09-23 09:44:00,2011-10-24 12:09:00,47,31,580.75,316.5,29.5,0.3333333333333333
12547,207.79999999999998,25.974999999999998,28.0,30.599999999999998,20.4,134,16.75,24,1,2,7,7,7.95,28.0,0.85,1,2011-03-04 12:46:00,2011-05-26 12:38:00,198,82,103.89999999999999,67.0,3.5,0.0
12548,95.19999999999999,19.04,17.4,28.0,15.0,49,9.8,12,1,1,5,5,6.720000000000001,28.0,1.25,1,2011-06-26 15:35:00,2011-06-26 15:35:00,166,0,95.19999999999999,49.0,5.0,0.0
12550,964.83,16.92684210526316,15.299999999999999,140.0,4.5600000000000005,569,9.982456140350877,25,1,1,57,57,3.0903508771929826,28.0,0.19,1,2011-09-21 14:35:00,2011-09-21 14:35:00,79,0,964.83,569.0,57.0,0.0
12551,168.0,16.8,18.0,19.5,12.5,100,10.0,10,10,1,10,10,1.6800000000000002,1.95,1.25,1,2010-12-17 11:23:00,2010-12-17 11:23:00,358,0,168.0,100.0,10.0,0.0
12552,437.82,21.891,16.05,120.0,9.95,88,4.4,25,1,2,20,20,9.1155,40.0,0.42,1,2011-10-31 12:11:00,2011-11-01 10:02:00,39,0,218.91,44.0,10.0,0.0
12553,3692.28,19.33130890052356,16.6,108.0,5.04,1965,10.287958115183246,48,1,10,95,97,3.1996335078534033,18.0,0.29,1,2011-01-14 10:42:00,2011-12-01 16:38:00,8,321,369.228,196.5,9.5,0.35714285714285715
12556,603.71,4.989338842975207,3.75,23.6,0.29,358,2.958677685950413,24,1,2,100,101,2.6623140495867768,12.75,0.29,1,2011-07-11 13:35:00,2011-10-20 13:06:00,50,100,301.855,179.0,50.0,0.0
12557,11990.960000000001,363.36242424242425,145.0,1350.0,27.2,4384,132.84848484848484,360,32,5,15,20,2.1766666666666667,3.75,0.85,1,2010-12-03 12:20:00,2011-11-23 16:59:00,16,355,2398.192,876.8,3.0,0.0
12558,269.96,24.54181818181818,20.8,74.88,5.04,196,17.818181818181817,36,10,1,11,11,1.25,2.08,0.42,1,2011-12-02 10:41:00,2011-12-02 10:41:00,8,0,269.96,196.0,11.0,5.5
12559,561.71,26.74809523809524,17.0,106.2,6.959999999999999,283,13.476190476190476,36,2,2,21,21,3.5490476190476192,18.0,0.29,1,2011-01-24 10:12:00,2011-02-02 09:49:00,311,8,280.855,141.5,10.5,0.3333333333333333
12560,2134.01,20.323904761904764,17.0,144.0,4.68,1110,10.571428571428571,48,1,3,91,91,2.8562857142857143,18.0,0.39,1,2011-07-19 15:55:00,2011-12-04 13:54:00,5,137,711.3366666666667,370.0,30.333333333333332,1.5
12561,238.85,14.928125,14.175,23.6,10.2,177,11.0625,25,2,1,16,16,2.964375,7.95,0.42,1,2011-02-10 11:39:00,2011-02-10 11:39:00,303,0,238.85,177.0,16.0,0.0
12562,3781.7400000000002,22.510357142857146,16.95,171.84,5.04,1779,10.589285714285714,96,1,7,99,100,3.188214285714286,18.0,0.39,1,2011-05-25 12:44:00,2011-12-01 17:20:00,8,190,540.2485714285715,254.14285714285714,14.142857142857142,0.0
12564,456.9,21.757142857142856,19.8,54.0,15.9,133,6.333333333333333,12,1,1,21,21,5.576190476190476,18.0,1.65,1,2011-03-23 14:55:00,2011-03-23 14:55:00,261,0,456.9,133.0,21.0,0.0
12565,145.92,16.21333333333333,17.700000000000003,19.799999999999997,5.04,80,8.88888888888889,12,2,1,9,9,2.351111111111111,5.49,0.42,1,2011-02-24 10:34:00,2011-02-24 10:34:00,289,0,145.92,80.0,9.0,0.5
12566,351.65,18.507894736842104,16.6,54.0,10.08,265,13.947368421052632,48,2,1,19,19,3.903684210526316,18.0,0.39,1,2011-09-14 14:30:00,2011-09-14 14:30:00,86,0,351.65,265.0,19.0,0.5
12567,9401.28,21.079103139013455,16.55,171.8,2.88,4305,9.652466367713005,48,1,10,323,323,3.40847533632287,42.95,0.12,1,2010-12-05 11:57:00,2011-11-17 11:02:00,23,346,940.128,430.5,32.3,1.5454545454545454
12569,4124.69,21.939840425531912,17.88,126.0,4.68,1801,9.579787234042554,48,1,32,92,93,5.434574468085106,18.0,0.39,1,2011-04-01 13:47:00,2011-12-07 16:24:00,2,250,128.8965625,56.28125,2.875,0.08571428571428572
12571,519.61,15.28264705882353,15.0,30.0,6.84,523,15.382352941176471,36,3,2,31,31,1.3205882352941176,4.95,0.19,1,2011-08-10 12:35:00,2011-10-31 10:19:00,40,81,259.805,261.5,15.5,0.0
12572,1020.42,17.006999999999998,15.299999999999999,54.0,2.5,452,7.533333333333333,36,2,2,53,53,4.227833333333334,18.0,0.1,1,2011-10-19 08:20:00,2011-12-01 09:20:00,9,43,510.21,226.0,26.5,0.6666666666666666
12573,160.54000000000002,5.733571428571429,2.55,35.400000000000006,0.42,84,3.0,12,1,1,26,26,2.0964285714285715,9.95,0.42,1,2011-04-26 15:52:00,2011-04-26 15:52:00,227,0,160.54000000000002,84.0,26.0,0.0
12574,218.45,19.85909090909091,17.700000000000003,36.0,14.850000000000001,61,5.545454545454546,12,2,1,11,11,5.2,18.0,1.25,1,2011-01-28 09:20:00,2011-01-28 09:20:00,316,0,218.45,61.0,11.0,0.0
12576,1315.83,14.952613636363635,15.0,34.8,6.6000000000000005,967,10.988636363636363,48,1,5,72,72,2.4045454545454543,24.95,0.39,1,2011-02-08 11:31:00,2011-11-04 10:11:00,36,268,263.166,193.4,14.4,0.16666666666666666
12577,657.8,4.474829931972788,2.5,31.200000000000003,0.29,472,3.2108843537414966,20,1,3,137,137,1.7950340136054421,10.4,0.12,1,2010-12-15 16:21:00,2011-11-04 13:24:00,35,323,219.26666666666665,157.33333333333334,45.666666666666664,0.25
12578,2794.51,24.51324561403509,17.700000000000003,196.0,5.04,1196,10.491228070175438,36,1,2,111,111,3.157017543859649,28.0,0.42,1,2011-01-13 15:34:00,2011-11-18 13:30:00,21,308,1397.255,598.0,55.5,1.5
12579,440.42,15.18689655172414,13.5,54.0,6.8,285,9.827586206896552,25,1,1,29,29,3.3386206896551722,18.0,0.42,1,2011-09-22 17:15:00,2011-09-22 17:15:00,78,0,440.42,285.0,29.0,0.6666666666666666
12580,415.7,17.320833333333333,17.35,36.0,8.5,238,9.916666666666666,20,2,1,24,24,2.6075,18.0,0.85,1,2011-04-07 10:24:00,2011-04-07 10:24:00,247,0,415.7,238.0,24.0,0.0
12581,197.71,13.180666666666667,15.0,19.799999999999997,7.9,161,10.733333333333333,25,1,1,15,15,2.8926666666666665,18.0,0.42,1,2011-10-31 08:56:00,2011-10-31 08:56:00,40,0,197.71,161.0,15.0,0.0
12582,511.36,23.243636363636366,16.57,120.0,10.0,300,13.636363636363637,48,1,2,21,21,5.2318181818181815,40.0,0.39,1,2011-02-24 11:42:00,2011-04-15 08:45:00,239,49,255.68,150.0,10.5,0.0
12583,7281.38,29.47927125506073,20.4,132.8,6.8,5060,20.48582995951417,360,1,15,115,117,3.103603238866397,18.0,0.06,1,2010-12-01 08:45:00,2011-12-07 08:07:00,3,370,485.42533333333336,337.3333333333333,7.666666666666667,0.2222222222222222
12584,2338.15,24.355729166666666,17.700000000000003,91.80000000000001,5.9,416,4.333333333333333,18,1,9,44,45,7.484375,28.0,0.83,1,2011-03-04 15:15:00,2011-12-06 09:35:00,4,276,259.7944444444445,46.22222222222222,4.888888888888889,1.6666666666666667
12585,2040.1,23.44942528735632,16.6,138.24,6.959999999999999,1279,14.701149425287356,192,1,2,77,77,3.4639080459770115,18.0,0.29,1,2010-12-23 12:58:00,2011-04-19 13:39:00,234,117,1020.05,639.5,38.5,2.5
12586,196.94000000000003,17.903636363636366,17.700000000000003,33.2,2.88,79,7.181818181818182,24,1,1,11,11,4.190909090909091,10.4,0.12,1,2011-11-22 16:24:00,2011-11-22 16:24:00,17,0,196.94000000000003,79.0,11.0,0.5
12587,144.0,36.0,40.8,41.6,20.8,51,12.75,20,1,1,4,4,11.56,40.0,2.08,1,2011-12-02 12:47:00,2011-12-02 12:47:00,8,0,144.0,51.0,4.0,0.0
12588,214.89999999999998,21.49,19.799999999999997,40.0,10.2,53,5.3,12,1,1,10,10,9.58,40.0,0.85,1,2011-10-31 15:01:00,2011-10-31 15:01:00,39,0,214.89999999999998,53.0,10.0,0.0
12589,646.68,18.47657142857143,17.0,54.0,6.64,306,8.742857142857142,24,1,2,29,29,4.502857142857143,18.0,0.83,1,2011-07-18 12:05:00,2011-11-11 10:19:00,29,115,323.34,153.0,14.5,0.0
12590,9864.26,145.06264705882353,122.39999999999999,523.0,39.599999999999994,4283,62.98529411764706,600,1,2,68,68,10.54735294117647,523.0,0.65,1,2011-05-12 14:46:00,2011-05-12 14:52:00,211,0,4932.13,2141.5,34.0,0.6666666666666666
12591,452.84999999999997,17.41730769230769,14.925,84.0,9.899999999999999,228,8.76923076923077,24,1,1,26,26,3.7807692307692307,28.0,0.55,1,2011-01-26 14:35:00,2011-01-26 14:35:00,317,0,452.84999999999997,228.0,26.0,0.0
12592,437.6,24.311111111111114,23.4,33.0,8.5,290,16.11111111111111,30,1,2,11,11,3.311111111111111,18.0,0.85,1,2011-05-10 13:44:00,2011-09-08 15:04:00,92,121,218.8,145.0,5.5,0.0
12593,418.09999999999997,19.909523809523808,16.5,39.5,10.5,206,9.80952380952381,12,2,3,14,14,2.6523809523809527,18.0,1.65,1,2011-05-05 09:29:00,2011-08-23 12:43:00,109,110,139.36666666666665,68.66666666666667,4.666666666666667,0.0
12594,3338.2200000000003,28.290000000000003,21.0,85.92,6.959999999999999,1777,15.059322033898304,96,1,10,50,51,3.023135593220339,28.0,0.29,1,2011-01-21 09:52:00,2011-11-02 12:20:00,38,285,333.822,177.7,5.0,0.09090909090909091
12596,618.27,22.898888888888887,17.700000000000003,112.0,3.3600000000000003,474,17.555555555555557,96,2,2,25,25,4.405555555555556,28.0,0.14,1,2011-04-11 13:22:00,2011-10-19 13:02:00,51,190,309.135,237.0,12.5,0.0
12597,3811.22,18.50106796116505,16.2,280.0,2.52,2236,10.854368932038835,72,1,4,184,185,3.9420873786407764,28.0,0.12,1,2011-03-16 14:00:00,2011-11-20 13:33:00,19,248,952.805,559.0,46.0,1.6
12598,3023.08,22.902121212121212,19.799999999999997,108.0,5.04,1964,14.878787878787879,60,1,8,84,84,2.8425757575757578,18.0,0.19,1,2011-02-28 11:58:00,2011-11-30 12:18:00,10,275,377.885,245.5,10.5,0.1111111111111111
12599,1032.58,16.654516129032256,15.0,60.0,7.800000000000001,956,15.419354838709678,48,1,7,32,32,2.9962903225806454,18.0,0.42,1,2011-02-08 13:28:00,2011-11-10 13:34:00,29,275,147.51142857142855,136.57142857142858,4.571428571428571,0.0
12600,2599.04,40.61,20.099999999999998,237.60000000000002,6.72,774,12.09375,48,1,10,32,32,5.47375,18.0,0.29,1,2010-12-03 12:57:00,2011-11-11 10:29:00,29,342,259.904,77.4,3.2,0.09090909090909091
12601,577.0600000000001,20.609285714285715,17.55,75.60000000000001,5.04,245,8.75,36,1,5,21,21,6.511071428571428,39.95,0.42,1,2011-01-11 10:38:00,2011-06-03 10:17:00,190,142,115.412,49.0,4.2,0.16666666666666666
12602,153.12,12.76,11.440000000000001,23.9,8.4,162,13.5,20,2,1,12,12,1.9708333333333332,11.95,0.42,1,2011-10-12 11:22:00,2011-10-12 11:22:00,59,0,153.12,162.0,12.0,0.0
12603,739.1999999999999,369.59999999999997,369.59999999999997,613.1999999999999,126.0,63,31.5,56,7,1,2,2,14.475,18.0,10.95,1,2011-11-18 10:42:00,2011-11-18 10:42:00,22,0,739.1999999999999,63.0,2.0,0.0
12604,254.18,15.88625,15.6,30.0,6.64,201,12.5625,24,1,2,15,15,2.59125,18.0,0.55,1,2011-03-23 12:06:00,2011-09-21 14:08:00,79,182,127.09,100.5,7.5,0.0
12607,1579.51,15.63871287128713,15.0,39.6,5.04,1228,12.158415841584159,36,1,1,101,101,2.1577227722772276,16.95,0.42,1,2011-10-10 16:06:00,2011-10-10 16:06:00,60,0,1579.51,1228.0,101.0,50.5
12609,1126.85,18.78083333333333,16.8,90.0,4.5600000000000005,648,10.8,48,2,3,57,57,3.5178333333333334,18.0,0.19,1,2011-01-25 15:13:00,2011-09-22 16:34:00,78,240,375.6166666666666,216.0,19.0,0.0
12610,2099.54,19.80698113207547,15.299999999999999,160.0,7.800000000000001,1049,9.89622641509434,25,1,5,85,85,5.024716981132076,40.0,0.42,1,2011-08-05 13:52:00,2011-11-17 09:34:00,23,103,419.908,209.8,17.0,0.7142857142857143
12611,1193.32,18.35876923076923,16.35,144.0,5.04,846,13.015384615384615,200,2,1,65,65,2.675076923076923,11.95,0.39,1,2011-10-18 13:12:00,2011-10-18 13:12:00,52,0,1193.32,846.0,65.0,0.0
12612,704.0400000000001,37.054736842105264,35.400000000000006,62.550000000000004,14.040000000000001,262,13.789473684210526,36,2,1,19,19,4.4389473684210525,18.0,0.39,1,2011-09-26 15:35:00,2011-09-26 15:35:00,74,0,704.0400000000001,262.0,19.0,1.0
12613,3344.38,21.858692810457516,17.700000000000003,126.0,5.04,1644,10.745098039215685,36,1,5,124,124,2.8726143790849674,18.0,0.21,1,2011-03-22 15:42:00,2011-10-13 14:59:00,57,204,668.876,328.8,24.8,1.6666666666666667
12614,315.6,15.780000000000001,15.299999999999999,22.95,9.95,76,3.8,12,1,1,20,20,5.61,9.95,1.25,1,2011-03-07 10:22:00,2011-03-07 10:22:00,278,0,315.6,76.0,20.0,0.0
12615,2291.19,21.820857142857143,17.4,171.84,5.04,1376,13.104761904761904,96,2,4,82,82,3.0896190476190477,18.0,0.29,1,2011-06-24 13:35:00,2011-12-07 15:02:00,2,166,572.7975,344.0,20.5,0.0
12616,713.3,22.290625,17.700000000000003,63.6,10.0,284,8.875,12,2,2,25,25,3.8203125,18.0,0.85,1,2011-02-15 14:17:00,2011-09-05 15:17:00,95,202,356.65,142.0,12.5,0.8
12617,355.53,8.465,6.25,28.900000000000002,0.85,213,5.071428571428571,20,1,1,39,39,1.903095238095238,9.95,0.29,1,2011-11-10 14:39:00,2011-11-10 14:39:00,29,0,355.53,213.0,39.0,0.0
12618,177.31,16.11909090909091,14.850000000000001,40.0,9.959999999999999,96,8.727272727272727,25,1,1,11,11,6.6381818181818195,40.0,0.42,1,2011-11-18 11:10:00,2011-11-18 11:10:00,22,0,177.31,96.0,11.0,0.0
12619,3641.24,40.45822222222222,17.7,389.68,5.04,3378,37.53333333333333,288,1,9,50,50,7.056555555555556,389.68,0.19,1,2011-03-31 13:10:00,2011-11-23 14:52:00,16,237,404.5822222222222,375.3333333333333,5.555555555555555,0.38461538461538464
12620,1339.41,14.558804347826088,14.895000000000001,40.0,4.5600000000000005,1181,12.83695652173913,48,1,3,89,89,2.1478260869565218,18.0,0.19,1,2011-05-19 12:10:00,2011-11-25 10:20:00,15,189,446.47,393.6666666666667,29.666666666666668,0.0
